RATING,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating
RECOVER_PASSWORD,Recover Password,Recover Password,إستعادة كلمة المرور,Възстановяване на парола,Obnova lozinke,Gendan adgangskode,Wachtwoord herstellen,Taasta parool,بازیابی رمز عبور,Récupérer mot de passe,Passwort wiederherstellen,Ανάκτηση κωδικού πρόσβασης,Új jelszó,Recupera la password,パスワードを回復,Atstatyti slaptažodį,Gjenopprett passord,Odzyskaj hasło,recuperar Senha,Recuperează parola,Восстановить пароль,Рецовер Пассворд,Obnoviť heslo,Recuperar contraseña,Återställa lösenord,กู้คืนรหัสผ่าน,Şifre kurtarma,Recover Password
RECOVER,Recover,shërohem,استعادة,възвръщам,Oporavak,Gendanne,Herstellen,taastuma,بهبود یافتن,Récupérer,genesen,Αναρρώνω,Visszaszerez,Recuperare,回復します,atsigauti,Gjenopprette,Wyzdrowieć,Recuperar,Recupera,оправляться,Опоравити се,zotaviť sa,Recuperar,Ta igen sig,กู้,Kurtarmak,Recover
REGISTER,Register,Regjistrohu,تسجيل,Регистрирам,Registrirajte se,Tilmeld,Registreren,Registreeri,ثبت نام,registre,Neu registrieren,Κανω ΕΓΓΡΑΦΗ,Regisztráció,Registrare,登録,Registruotis,Registrere,Zarejestrować,registo,Inregistreaza-te,регистр,Регистровати,Registrovať,Registro,Registrera,สมัครสมาชิก,Kayıt olmak,Register
REGISTRATION_DATE,Registration Date,Registration Date,Registration Date,Registration Date,Datum registracije,Registration Date,Registration Date,Registration Date,Registration Date,Date d'inscription,Registration Date,Ημερομηνία Εγγραφής,Registration Date,Data di registrazione,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Дата регистрации,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,ថ្ងៃចុះឈ្មោះ
REPORT_DATA_ITEMS_PLACEHOLDER,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Διαλέξτε δεδομένα,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items
REPORT_DATA_ITEMS,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Δεδομένα στοιχείων,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items
REPORT_FORMAT,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Μορφή αναφοράς,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format
REPORT_NAME_PLACEHOLDER,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Unesite ime ili izvješće,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Βάλτε όνομα ή αναφορά,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report
REPORT_NAME,Report Name,Report Name,Report Name,Report Name,Naziv izvještaja,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Όνομα αναφοράς,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name
REPORT_OBJECT_PLACEHOLDER,Select Objects,Select Objects,Select Objects,Select Objects,Odaberite Objekti,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Διαλέξτε οχήματα,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects
REPORT_OBJECT,Objects,Objects,Objects,Objects,Objekti,Objects,Objects,Objects,Objects,Objects,Objects,Οχήματα,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects
REPORT_SPEED_LIMIT_PLACEHOLDER,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Διαλέξτε όριο ταχύτητας,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit
REPORT_SPEED_LIMIT,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Όριο ταχύτητας,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit
REPORT_TIME_PERIOD,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Χρονική περίοδο,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period
REPORT_ZONES_PLACEHOLDER,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Διαλέξτε ζώνες,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones
REPORT_ZONES,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Ζώνες,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones
REPORTS,Reports,Reports,Reports,Reports,Izvještaji,Reports,Reports,Reports,Reports,Reports,Reports,Αναφορές,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports
SAVE,Save,Save,حفظ,Запази,Uštedjeti,Gemme,Save,Salvesta,صرفه جویی,sauvegarder,sparen,Αποθηκεύσετε,Mentés,Salvare,セーブ,Sutaupyti,Lagre,Zapisać,Salve ,Salvați,Сохранить,сачувати,Uložiť,Salvar,Spara,บันทึก,Kayıt etmek,ចុចដើម្បីរក្សាទុក
SEARCH_DEVICE_WITH_SENSOR,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Αναζήτηση συσκευής,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor
SEARCH_DEVICE,Search Device,kërkim,بحث,Търсене,traži,Søg,Zoeken,Otsing,جستجو کردن,Chercher,Suche,Αναζήτηση Συσκευής,Keresés,Ricerca,サーチ,Paieška,Søke,Szukanie,Pesquisa,Căutare,Поиск устройства,Претрага,Vyhľadávanie,Buscar,Sök,ค้นหา,Arama,ចុចស្វែងរកឧបករណ៍
SEARCH_EVENT_WITH_DEVICE,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Αναζήτηση με όνομα οχήματος/ζώνης,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name
SEARCH_EVENT,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Αναζήτηση με όνομα,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event Name,Filter by Event name
SEARCH_ZONE,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Αναζήτηση ζώνης,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone
SEARCH,Search,kërkim,بحث,Търсене,traži,Søg,Zoeken,Otsing,جستجو کردن,Chercher,Suche,Αναζήτηση,Keresés,Ricerca,サーチ,Paieška,Søke,Szukanie,Pesquisa,Căutare,Поиск,Претрага,Vyhľadávanie,Buscar,Sök,ค้นหา,Arama,ចុចស្វែងរក
SELECT_REPORT_TYPE,Report Type,Report Type,Report Type,Report Type,Vrsta izvještaja,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Είδος αναφοράς,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type
SEND,Send,Send,Send,Send,Poslati,Send,Send,Send,Send,Envoyer,Send,Αποστολή,Send,Send,Send,Send,Send,Send,Send,Send,Отправить,Send,Send,Send,Send,Send,Send,Send
SET_ZONE_ON_MAP,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Σχεδίασε ζώνη στον χάρτη,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map
SET_ZONE,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone
SETTINGS_NOT_SAVED,Settings could not be saved.,Parametrat nuk mund të ruhen.,تعذر حفظ الإعدادات.,Настройките не можаха да бъдат запазени.,Postavke se ne mogu spremiti.,Indstillinger kunne ikke gemmes.,Instellingen kan niet worden opgeslagen.,Seadeid ei salvestata.,تنظیمات ذخیره نمی شود.,Les paramètres ne pouvaient être sauvés.,Einstellungen können nicht gespeichert werden.,Οι ρυθμίσεις δεν θα μπορούσαν να σωθούν.,Beállításokat nem lehetett menteni.,Le impostazioni non potrebbero essere salvate.,設定は保存できませんでした。,Nustatymai negali būti išsaugotas.,Innstillinger kunne ikke lagres.,Ustawienia nie mogą być zapisane.,Configurações não puderam ser salvas.,Setările nu au putut fi salvate.,Настройки не могут быть сохранены.,Поставке није могла бити сачувана.,Nastavenie nemožno uložiť.,Los ajustes no podrían salvarse.,Inställningar kan inte sparas.,การตั้งค่าไม่สามารถบันทึกได้,Ayarlar kaydedilemedi.,Settings could not be saved.
SETTINGS_SAVED,Settings saved.,Cilësimet ruajtur.,تم حفظ الإعدادات.,Настройките са запазени.,Postavke spremljene.,Indstillinger gemt.,Instellingen opgeslagen.,Seaded on salvestatud.,تنظیمات ذخیره شد.,Paramètres sauvegardés.,Einstellungen gespeichert.,Οι ρυθμίσεις αποθηκεύτηκαν.,Beállítások elmentve.,Impostazioni salvate.,保存された設定。,Nustatymai išsaugoti.,Instillinger lagret.,Ustawienia zapisane.,Configurações salvas.,Setari Salvate.,Настройки сохранены.,Подешавања сачувана.,Nastavenie bolo uložené.,Ajustes guardados.,Inställningar Sparade.,การตั้งค่าที่บันทึกไว้.,Ayarlar kaydedildi.,Settings saved.
SETTINGS,Settings,Cilësimet,إعدادات,Настройки,postavke,Indstillinger,instellingen,seaded,تنظیمات,Paramètres,Einstellungen,Ρυθμίσεις,Beállítások,impostazioni,設定,Nustatymai,innstillinger,Ustawienia,Configurações,Setări,настройки,Подешавања,nastavenie,ajustes,inställningar,การตั้งค่า,Ayarlar,កម្មវិធី (Setting)
SHAKE_ALERT,Shake Alert,Shake Alert,هزة تنبيه,Shake Alert,Shake upozorenja,Shake Alert,Shake Alert,Shake Alert,تکان نشریه,secouer Alert,Shake Alarm,Shake Alert,Shake riasztás,Agitare Alert,シェイクアラート,suplakti įspėjimo,Shake Alert,wstrząsnąć Alert,Alerta de oscilação,alertă,Встряска оповещения,схаке Упозорење,shake Alert,Alerta Shake,Shake Alert,เขย่าแจ้งเตือน,Titremesi Uyarısı,Shake Alert
SHOW_ADDRESSES,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Δείξε διευθύνσεις,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses
SHOW_ARROWS,Show arrows instead of icons,Trego shigjetat në vend të icons,مشاهدة السهام بدلا من الرموز,"Показване на стрели, вместо икони",Prikaži strelice umjesto ikone,Vis pile i stedet for ikoner,Toon pijlen in plaats van pictogrammen,Näita nooltega ikoonide asemel,نمایش فلش به جای آیکون های,Afficher les flèches au lieu des icônes,Zeigen Pfeile anstelle von Icons,Δείτε τα βέλη αντί των εικόνων,Megjelenítése nyilak helyett ikonok,Mostra frecce invece di icone,ショー矢印の代わりに、アイコン,Rodyti rodykles vietoj piktogramos,Vis piler i stedet for ikoner,Pokaż strzałki zamiast ikon,Mostrar setas em vez de ícones,Afișați săgeți în loc de icoane,Показать стрелки вместо иконки,Схов стрелице уместо иконе,Ukázať šípky namiesto ikony,Mostrar flechas en lugar de iconos,Visa pilar i stället för ikoner,แสดงลูกศรแทนของไอคอน,Göster oklar yerine simgeler,បង្ហាញសញ្ញាព្រួញជំនួសសញ្ញាតាង
SHOW_COORDINATES,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Δείξε συντεταγμένες,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates
SHOW_MARKERS,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Δείξε markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers
SHOW_SPEED,Show speed as,Trego shpejtësi si,مشاهدة السرعة كما,"Покажи скорост, като",Prikaži brzina kao,Vis hastighed som,Toon snelheid,Näita kiirust,نمایش سرعت به عنوان,Afficher vitesse,Show Geschwindigkeit,Εμφάνιση ταχύτητα,Megjelenítése sebesség,Visualizza velocità,表示速度など,Rodyti greitis,Vis hastighet som,Pokaż jak prędkość,Mostrar a velocidade como,Afișare viteză,Показать скорость в,Схов брзина као,Show rýchlosť as,Mostrar velocidad,Visa hastighet som,แสดงความเร็ว,Göster hızı olarak,បង្ហាញល្បៀនជា....
SHOW_TAIL,Show tail on map,Trego bisht në hartë,عرض الذيل على الخريطة,Показване на опашката на картата,Prikaži rep na karti,Vis hale på kort,Toon staart op de kaart,Näita saba kaardilt,نمایش بر روی نقشه دم,Montrer la queue sur la carte,Zeigen Route auf der Karte,Εμφάνιση ουράς στο χάρτη,Itt található a farok a térképen,Mostra coda sulla mappa,地図上の尾を表示,Rodyti uodega ant žemėlapio,Vis hale på kartet,Pokaż na mapie ogon,Mostrar cauda no mapa,Arată coada pe hartă,Показать хвост на карте,Схов реп на карти,Ukázať chvost na mape,Mostrar la cola en el mapa,Visa svans på kartan,แสดงหางบนแผนที่,Harita üzerinde kuyruk göster,បង្ហាញកន្ទុយជីភីអេសលើផែនទី
SHOW_ZONES,Show zones on map,Trego zona në hartë,مشاهدة المناطق على الخريطة,Показване на зони на картата,Prikaži zone na karti,Vis zoner på kortet,Toon zones op de kaart,Näita tsoonide kaardilt,نمایش بر روی نقشه مناطق,Afficher les zones sur la carte,Show Zonen auf der Karte,Εμφάνιση ζωνών στο χάρτη,Megjelenítése zónák a térképen,Mostra zone sulla mappa,地図上に表示するゾーン,Rodyti zonos žemėlapyje,Vis soner på kartet,Pokaż na mapie strefy,Mostrar zonas no mapa,Afișați zonele de pe hartă,Показать зоны на карте,Схов зоне на карти,Ukázať zóny na mape,Mostrar zonas en el mapa,Visa zoner på kartan,แสดงโซนบนแผนที่,Harita üzerinde göster bölgeleri,បង្ហាញតំបន់នៅលើផែនទី
SHOW,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Δείξε,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show
SIM_CARD_NUMBER,Sim number,Sim number,Sim number,Sim number,Broj telefona,Sim number,Sim number,Sim number,Sim number,Numéro de téléphone,Sim number,Αριθμός τηλεφώνου,Sim number,Numero di telefono,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,SIM номер,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,លេខស៊ីមក្នុងឧបករណ៍
SIM,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
SINCE,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since
SIXTY_SECONDS,60 seconds,60 sekonda,60 ثانية,60 секунди,60 sekundi,60 sekunder,60 seconden,60 sekundit,60 ثانیه,60 secondes,60 Sekunden,60 δευτερόλεπτα,60 másodperc,60 secondi,60秒,60 sekundžių,60 sekunder,60 sekund,60 segundos,60 de secunde,60 секунд,60 секунди,60 sekúnd,60 segundos,60 sekunder,60 วินาที,60 saniye,60 seconds
SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS
SOS_ALERT,SOS Alert,SOS Alert,SOS التنبيه,SOS Alert,SOS upozorenja,SOS Alert,SOS Alert,SOS Alert,SOS هشدار,SOS alerte,SOS Alarm,SOS Alert,SOS Alert,SOS Alert,SOSアラート,"""SOS įspėjimo",SOS Alert,SOS Alert,Alerta SOS,SOS Alert,SOS оповещения,СОС упозорења,SOS Alert,Alerta SOS,SOS Alert,SOS แจ้งเตือน,SOS Uyarısı,SOS Alert
SPEED,Speed,shpejtësi,سرعة,скорост,Ubrzati,Fart,Snelheid,kiirus,سرعت,La vitesse,Geschwindigkeit,Ταχύτητα,Sebesség,Velocità,速度,greitis,Hastighet,Prędkość,Rapidez,Viteză,скорость,Брзина,rýchlosť,Velocidad,Fart,ความเร็ว,hız,Speed
SPEEDING_ALERT,Speeding Alert,shpejtimin Alert,مسرعة تنبيه,Ускоряване Alert,ubrzavanje upozorenja,Hurtigere Alert,Speeding Alert,Kiirustamise Alert,بالا بردن سرعت هشدار,alerte excès de vitesse,Speeding Alarm,Υπερ. Ταχύτητα,gyorshajtás Alert,Avviso di velocità,スピード違反の警告,paspartinti įspėjimo,Fartsovertredelse Alert,przyspieszenie Alert,Alerta acelerando,alertă excesul de viteză,Превышение скорости оповещение,Спеединг упозорења,urýchlenie Alert,Alerta de exceso de velocidad,fortkörning Alert,เร่งการแจ้งเตือน,hız Uyarısı,Speeding Alert
START_AT,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Ξεκίνησε,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at
STATUS,Status,status,الحالة,Статус,Status,status,staat,staatus,وضعیت,Statut,Status,Κατάσταση,Állapot,Stato,状態,statusas,Status,Status,estado,stare,Положение дел,статус,Postavenie,Estado,Status,สถานะ,durum,ស្ថានភាព
STOPPED,Stopped,ndaloi,توقفت,Спряна,zaustavljen,Holdt op,gestopt,peatatud,متوقف,Arrêté,Gestoppt,Σταματημένο,megállt,Fermato,停止,sustabdyta,stoppet,Zatrzymany,Parado,Oprit,Остановился,Стоппед,zastavený,Detenido,stoppad,หยุด,Durduruldu,ចត
STOPS,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Στάσεις,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops
SUBSCRIPTION_EXPIRED,Your subscription for this device has expired,Abonimi juaj për këtë pajisje ka skaduar,انتهاء صلاحية اشتراكك لهذا الجهاز,Абонаментът ви за това устройство е с изтекъл срок,Vaša pretplata za ovaj uređaj je istekao,Dit abonnement for denne enhed er udløbet,Uw abonnement voor dit apparaat is verstreken,Teie tellimus selles seadmes on lõppenud,اشتراک شما برای این دستگاه تمام شده است,Votre abonnement à ce dispositif a expiré,Ihr Abonnement für dieses Gerät ist abgelaufen,Η συνδρομή σας για τη συγκεκριμένη συσκευή έχει λήξει,Az előfizetéshez ehhez az eszközhöz lejárt,L'abbonamento per questo dispositivo è scaduto,このデバイスのサブスクリプションの有効期限が切れています,Jūsų prenumerata šiam įrenginiui yra pasibaigęs,Abonnementet for denne enheten er utløpt,Abonament dla tego urządzenia wygasła,Sua inscrição para este dispositivo expirou,Abonamentul pentru acest dispozitiv a expirat,Ваша подписка для данного устройства истек,Ваша претплата за овај уређај је истекао,Vaše predplatné pre toto zariadenie už vypršala,Su suscripción para este dispositivo ha expirado,Din prenumeration för den här enheten har gått ut,การสมัครของคุณสำหรับอุปกรณ์นี้ได้หมดอายุลงแล้ว,Bu cihaz için aboneliğiniz sona erdi,Your subscription for this device has expired
TEMPLATE,Template,Template,Template,Template,Template,Template,Template,Template,Template,Template,Template,Πρότυπο,Template,Template,Template,Template,Template,Template,Template,Template,Шаблон,Template,Template,Template,Template,Template,Template,Template
TEMPORARY_PASSWORD,Your temporary password will be sent to you by e-mail.,Fjalëkalimi juaj i përkohshëm do të dërgohet tek ju me e-mail.,سيتم إرسال كلمة مرور مؤقتة لك عن طريق البريد الإلكتروني.,Вашата временна парола ще ви бъде изпратена по електронната поща.,Vaš privremena lozinka će biti poslana na vas putem e-maila.,Din midlertidigt kodeord vil blive sendt til dig via e-mail.,Uw tijdelijke wachtwoord wordt per e-mail naar u worden verzonden.,Ajutine parool saadetakse teile e-posti teel.,رمز عبور موقت شما خواهد شد به شما از طریق ایمیل ارسال می شود.,Votre mot de passe temporaire vous sera envoyé par e-mail.,Ihr temporäres Passwort werden Ihnen per E-Mail.,προσωρινός κωδικός πρόσβασης θα σας αποσταλεί σε εσάς μέσω e-mail.,Az ideiglenes jelszót küldünk Önnek e-mailben.,La password temporanea sarà inviata per e-mail.,あなたの一時的なパスワードがメールで送信されます。,Jūsų laikinas slaptažodis bus išsiųstas jums el.paštu.,Din midlertidig passord vil bli sendt til deg på e-post.,Twoje tymczasowe hasło zostanie wysłane na adres e-mail.,A sua senha temporária será enviada por e-mail.,Parola dvs. temporară va fi trimisă prin e-mail.,Ваш временный пароль будет отправлен вам по электронной почте.,Ваш привремена лозинка ће бити послати путем е-маила.,Vaše dočasné heslo bude zaslané na Váš e-mail.,Su contraseña temporal será enviada a usted por correo electrónico.,Din tillfälligt lösenord kommer att skickas till dig via e-post.,รหัสผ่านชั่วคราวของคุณจะถูกส่งถึงคุณผ่านทาง e-mail,Geçici şifreniz e-posta ile gönderilecektir.,Your temporary password will be sent to you by e-mail.
TEN_MINUTES,10 minutes,10 minuta,10 دقائق,10 минути,10 minuta,10 minutter,10 minuten,10 minutit,10 دقیقه,10 minutes,10 Minuten,10 λεπτά,10 perc,10 minuti,10分,10 minučių,10 minutter,10 minut,10 minutos,10 minute,10 минут,10 минута,10 minút,10 minutos,10 minuter,10 นาที,10 dakika,10 minutes
THIRTY_SECONDS,30 seconds,30 sekonda,30 ثانية,30 секунди,30 sekundi,30 sekunder,30 seconden,30 sekundit,30 ثانیه,30 secondes,30 Sekunden,30 δευτερόλεπτα,30 másodperc,30 secondi,30秒,30 sekundžių,30 sekunder,30 sekund,30 segundos,30 de secunde,30 секунд,30 секунди,30 sekúnd,30 segundos,30 sekunder,30 วินาที,30 saniye,30 seconds
THIS_WEEK,This week,Këtë javë,هذا الاسبوع,Тази седмица,Ovaj tjedan,Denne uge,Deze week,See nädal,این هفته,Cette semaine,Diese Woche,Αυτή την εβδομάδα,Ezen a héten,Questa settimana,今週,Šią savaitę,Denne uka,W tym tygodniu,Esta semana,Săptămâna aceasta,На этой неделе,Ове недеље,Tento týždeň,Esta semana,Denna vecka,ในสัปดาห์นี้,Bu hafta,សប្តាហ៍នេះ
TIME,Time,kohë,زمن,път,Vrijeme,Tid,Tijd,aeg,زمان,Temps,Zeit,χρόνος,Idő,Tempo,時間,Laikas,Tid,Czas,Tempo,Timp,Время,време,čas,Hora,Tid,เวลา,Zaman,Time
TO_DATE,To Date,Te,إلى,Да се,Do,Til,Tot,et,به,À,Nach,Έως Ημερομηνία,Nak nek,A,に,į,Til,Do,Para,La,До даты,До,na,A,Till,ไปยัง,için,រហូតដល់ថ្ងៃទី
TO,To,Te,إلى,Да се,Do,Til,Tot,et,به,À,Nach,Προς την,Nak nek,A,に,į,Til,Do,Para,La,к,До,na,A,Till,ไปยัง,için,To
TODAY,Today,sot,اليوم,днес,Danas,I dag,Vandaag,täna,امروز,Aujourd'hui,Heute,Σήμερα,Ma,Oggi,今日,šiandien,I dag,Dzisiaj,Hoje,Astăzi,Cегодня,Данас,dnes,Hoy,I dag,ในวันนี้,Bugün,ថ្ងៃនេះ
TOW_ALERT,Tow Alert,Tow Alert,سحب تنبيه,Tow Alert,Vučna upozorenja,tow Alert,Tow Alert,takud Alert,دو هشدار,alerte de remorquage,Tow Alarm,ρυμούλκηση,Tow Alert,Tow Alert,トウアラート,evakuatorius įspėjimo,Tow Alert,Alert Tow,Alerta Tow,alertă de remorcare,Буксировка оповещения,шлеп упозорења,kúdeľ Alert,Alerta de remolque,Tow Alert,โต๋การแจ้งเตือน,Çekici Uyarısı,Tow Alert
