ALERT_SMS_LABEL,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone,Notify on phone
YOU_HAVE_NO_ZONES,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone
CREATE_ZONE_NOW,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now,Create one now
FILTER,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter,Filter
SIM,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
ALL_DEVICES,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,Συσκεύες στον χάρτη,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map,View all devices on map
START_AT,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Ξεκίνησε,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at,Start at
LENGTH,Length,Length,Length,Length,Length,Length,Length,Length,Length,Length,Length,Ημερ.Κίνηση,Length,Length,Length,Length,Length,Length,Length,Length,Length,Length,Length,Length,Length,Length,Length
HOMEPAGE_CUSTOMIZER,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Ρυθμίσεις αρχικής,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer,Homepage Customizer
SINCE,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since,Since
SHOW,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Δείξε,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show,Show
ON_HOMEPAGE,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,στην αρχική,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage
SEARCH_DEVICE_WITH_SENSOR,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Αναζήτηση συσκευής,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor,Search Device with Sensor
ZONE_IN_ALERT,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Μέσα σε ζώνη,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert
CONNECTION_NO_ALERT,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Εκτός σύνδεσης,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert,Connection No Alert
KNOTS,Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Ναυτικοί Κόμβοι(kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn),Knots (kn)
CONNECTING_TO_SERVER,"Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Γίνεται σύνδεση, παρακαλώ περιμένετε…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…","Connecting to servers, please wait…"
OVERSPEED,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Υπερ.Ταχύτητα,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed
ZONE_IN,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Εντός ζώνης,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In
ZONE_OUT,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Εκτός ζώνης,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out
CONNECTION_NO,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,Χωρίς σύνδεση,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
CREATE_ALERT,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Δημιουργία αναφοράς,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event,Create New Event
VIEW_ALERTS,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events
ALERT_TYPE,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Τύπος αναφοράς,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type,Event Type
EVENT_NAME,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Όνομα αναφοράς,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name,Event Name
EVENT_NAME_PLACEHOLDER,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Όνομα αναφοράς,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name,Enter Event Name
ALERT_OBJECT_PLACEHOLDER,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Επιλέξτε οχήματα,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects
ALERT_SPEED_LIMIT,Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h),Speed Limit (km/h)
ALERT_SPEED_LIMIT_PLACEHOLDER,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Ορίστε όριο ταχύτητας,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit
ALERT_ZONES_PLACEHOLDER,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Επιλέξτε ζώνη,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones
ALERT_SAVE,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Αποθήκευση,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event,Save Event
ALERT_OBJECTS,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Επιλεγμένα οχήματα,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects,Selected Objects
ALERT_ZONES,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Επιλεγμένες ζώνες,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones,Selected Zones
ALERT_IS_ACTIVE,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Ενεργοποιημένο,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active,Event Active
EVENT_EDIT,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Επεξεργασία,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit,Edit
EVENT_ACTIVATE,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Ενεργοποίηση,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate,Activate
EVENT_DEACTIVATE,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Απενεργοποίηση,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate,Deactivate
SEARCH_EVENT,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Αναζήτηση με όνομα,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event name,Filter by Event Name
SEARCH_EVENT_WITH_DEVICE,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Αναζήτηση με όνομα οχήματος/ζώνης,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name,Filter by Object/Zone name
NO_EVENTS,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,Δεν έχετε δημιουργήσει ειδοποιήσεις. Επιστρέψτε και δημιουργήστε ένα!,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events
NO_OBJECTS_FOR_EVENT,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,Δεν υπάρχουν οχήματατα σε αυτή την αναφορά,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type
NO_ZONES_FOR_EVENT,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,Δεν έχετε ζώνες επιλεγμένες. Παρακαλώ δημιουργήστε μια ζώνη πρώτα!,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first
SERVER_EUROPE,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server,Europe Server
SERVER_USA,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server,USA Server
SERVER_ASIA,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server,Asia Server
SERVER_DEFAULT,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server,Default Server
DRIVER_BEHAVIOR,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior,Driver Behavior
RATING_OVERVIEW,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview
EVENTS_OVERVIEW,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview,Events Overview
DRIVER_BEHAVIOR_VEHICLES_COUNTER,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles
DRIVER_BEHAVIOR_OVERSPEED_COUNTER,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events,Overspeed Events
DRIVER_BEHAVIOR_ENGIDLE_COUNTER,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events,Engine Idle Events
DRIVER_BEHAVIOR_TOTAL_COUNTER,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events,Total Events
EVENTS_DATA,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data
VEHICLES,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles
ALL_VEHICLES,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles,All Vehicles
NO_OBJECTS_FOR_GPRS,You dont have such device,Ju nuk keni ndonjë pajisje.,ليس لديك أي أجهزة.,Още нямате устройства.,Vi ne morate sve uređaje.,Du behøver ikke nogen enheder.,Je hoeft geen apparaten.,Sa ei pea ühtegi seadet.,شما اصلا هر دستگاه.,Vous n'avez pas tous les périphériques.,Sie müssen nicht alle Geräte haben.,Δεν βρέθηκε συσκευή.,Még nem rendelkezik eszközökkel.,Non avete tutti i dispositivi.,あなたは、任意のデバイスを持っていけません。,Jūs neturite jokių prietaisų.,Du ikke har noen enheter.,Nie masz żadnych urządzeń.,Você não tem nenhum dispositivo.,Nu aveti niciun dispozitiv.,Вы не имеете каких-либо устройств.,Иоу донт имати уређаје.,Nemáte žiadne zariadenia.,Usted no tiene ningún dispositivo.,Du har några enheter inte.,คุณไม่ต้องอุปกรณ์ใด ๆ,Herhangi cihazları yok.
NO_OBJECTS_FOR_DRIVER_BEHAVIOR,You dont have such device,Ju nuk keni ndonjë pajisje.,ليس لديك أي أجهزة.,Още нямате устройства.,Vi ne morate sve uređaje.,Du behøver ikke nogen enheder.,Je hoeft geen apparaten.,Sa ei pea ühtegi seadet.,شما اصلا هر دستگاه.,Vous n'avez pas tous les périphériques.,Sie müssen nicht alle Geräte haben.,Δεν βρέθηκε συσκευή.,Még nem rendelkezik eszközökkel.,Non avete tutti i dispositivi.,あなたは、任意のデバイスを持っていけません。,Jūs neturite jokių prietaisų.,Du ikke har noen enheter.,Nie masz żadnych urządzeń.,Você não tem nenhum dispositivo.,Nu aveti niciun dispozitiv.,Вы не имеете каких-либо устройств.,Иоу донт имати уређаје.,Nemáte žiadne zariadenia.,Usted no tiene ningún dispositivo.,Du har några enheter inte.,คุณไม่ต้องอุปกรณ์ใด ๆ,Herhangi cihazları yok.
DRIVER_BEHAVIOR_VEHICLE_SCORE,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score,Driver Behavior Score
VEHICLE_RATING_OVERVIEW,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating
DRIVER_BEHAVIOR_EVENTS_DATA,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data,Events Data
